invandrare,ålder,inkomst,region,label
0,82,68224,1,höger
0,73,50112,1,höger
0,28,32921,1,vänster
0,50,37791,0,höger
1,60,73026,1,vänster
0,28,32847,0,höger
0,18,42479,1,vänster
0,26,39880,0,höger
0,37,34107,0,vänster
0,56,54671,1,höger
0,89,32378,1,höger
0,27,73874,1,vänster
0,30,37123,0,vänster
1,37,55449,1,vänster
0,45,32641,1,höger
0,74,50751,0,höger
0,77,31544,0,höger
0,55,28747,0,höger
0,61,32733,0,höger
0,20,35094,0,höger
0,58,50812,1,höger
0,50,24304,0,vänster
0,27,51653,1,vänster
0,31,34853,1,vänster
1,47,24326,1,vänster
0,71,49474,1,höger
1,33,41361,0,vänster
1,33,44773,1,vänster
0,45,19476,0,höger
0,26,67790,1,höger
0,89,20387,0,höger
0,33,37745,1,höger
0,84,72500,1,höger
0,75,44366,1,höger
0,90,36016,1,höger
0,85,37415,0,vänster
0,21,62578,0,höger
0,23,45637,0,höger
1,37,39707,0,vänster
0,87,80304,0,höger
0,42,35308,0,höger
0,66,57471,1,höger
0,49,33898,0,höger
0,76,43646,0,höger
0,71,29324,1,vänster
1,78,69448,1,vänster
0,29,22734,0,höger
0,25,97693,1,vänster
0,33,26335,1,vänster
0,71,71919,1,höger
0,40,85374,1,höger
0,54,48991,1,höger
0,68,26076,0,höger
0,73,51143,0,höger
0,22,36056,0,vänster
0,46,58123,1,höger
0,74,27284,0,höger
0,24,40453,1,vänster
0,43,37633,1,vänster
0,80,37317,0,höger
0,82,23420,0,höger
0,24,105486,1,vänster
0,37,58643,1,vänster
0,84,36859,0,höger
0,88,54997,1,höger
0,68,25976,0,höger
0,56,62250,1,höger
0,50,49938,1,vänster
1,63,63557,0,höger
0,89,30761,0,höger
0,51,34004,1,höger
0,86,28216,0,höger
0,77,42993,1,höger
1,51,47205,0,höger
0,87,32506,1,höger
0,31,23787,1,vänster
1,46,50000,1,höger
1,31,55863,1,vänster
1,68,32753,1,vänster
1,49,44611,1,höger
0,51,32880,0,höger
0,80,33451,0,höger
0,18,50925,1,vänster
0,44,34506,0,höger
0,42,108318,1,höger
0,23,38268,0,höger
0,41,32833,0,höger
0,49,56205,1,höger
1,18,28722,1,vänster
0,66,40924,1,höger
0,59,55158,1,höger
1,57,31487,0,höger
0,54,53523,1,vänster
0,60,52406,1,höger
0,46,28326,0,höger
0,83,34132,1,höger
0,38,94185,1,höger
0,46,58634,1,vänster
0,31,30581,1,vänster
0,87,21140,0,höger
1,41,44255,1,vänster
0,48,38947,0,vänster
0,20,45286,1,höger
0,47,44934,0,höger
1,42,46561,1,vänster
0,33,69508,1,höger
1,65,34330,1,vänster
0,53,30197,0,vänster
0,83,36167,1,höger
0,65,23311,1,höger
0,33,50716,1,vänster
0,82,27998,0,höger
0,22,32846,1,vänster
0,29,63377,1,höger
0,61,37022,1,höger
0,87,31985,1,höger
0,59,45873,0,höger
0,77,32484,0,höger
0,31,87824,1,höger
1,55,73232,1,höger
1,21,51316,1,vänster
0,88,31207,1,vänster
0,65,56288,1,höger
0,34,34122,1,vänster
0,30,14346,0,vänster
0,57,37660,0,vänster
1,75,55129,1,vänster
0,76,31846,0,höger
0,72,38565,0,höger
0,25,42436,0,höger
0,23,41593,1,vänster
0,25,84754,1,vänster
1,61,27957,0,vänster
0,87,42792,1,höger
0,22,53656,1,vänster
0,36,20879,0,höger
1,49,65474,1,vänster
0,35,42114,1,vänster
1,33,72341,1,vänster
0,51,91738,1,höger
0,24,59877,1,vänster
1,78,56035,0,höger
0,22,19071,1,vänster
0,35,20715,0,höger
0,52,34858,0,höger
0,34,44744,1,vänster
0,60,26418,0,vänster
0,70,26352,0,höger
0,56,34819,0,höger
0,87,17965,0,höger
1,61,34391,0,vänster
0,82,47302,0,höger
0,31,22703,0,höger
0,46,31033,0,vänster
1,55,41577,0,höger
1,68,52960,0,höger
0,69,43705,0,höger
0,44,44746,1,vänster
0,67,28276,0,höger
0,33,25301,0,vänster
0,77,40235,1,höger
1,72,28923,0,vänster
0,41,47969,1,vänster
0,40,38005,1,vänster
1,85,44001,1,höger
1,45,26045,1,vänster
1,24,30994,0,vänster
0,60,36009,1,vänster
0,30,65546,1,höger
0,87,41017,0,höger
0,83,28033,0,höger
0,65,46511,0,höger
0,21,25243,1,vänster
1,73,53062,1,höger
1,46,54450,1,vänster
0,25,82599,1,vänster
0,38,44205,1,vänster
0,75,69531,1,höger
0,63,37515,0,höger
0,34,63904,0,höger
0,75,57305,1,höger
0,41,35247,1,vänster
1,61,30719,0,vänster
0,20,54737,1,vänster
0,79,35452,1,vänster
0,60,46292,1,höger
0,68,38735,0,höger
0,29,57529,1,höger
0,63,26559,1,vänster
1,55,22133,0,höger
0,30,36968,1,vänster
0,19,44728,1,vänster
0,18,98283,1,vänster
0,80,51698,1,höger
0,24,53694,1,höger
0,36,51862,1,vänster
0,51,36581,0,höger
0,25,37700,0,höger
1,27,58760,0,höger
0,65,30443,0,höger
0,63,44806,1,höger
0,47,39753,0,höger
0,63,49871,1,höger
1,25,29551,0,vänster
0,52,71364,1,höger
0,41,20433,1,vänster
0,75,74540,1,höger
0,86,40900,1,höger
0,35,39277,0,höger
0,59,27396,0,vänster
0,78,46590,1,vänster
0,67,47856,1,höger
0,59,35129,0,höger
0,27,35754,1,vänster
0,44,81426,1,höger
1,20,41526,1,vänster
0,74,52538,1,höger
0,61,40274,0,höger
0,88,29489,1,höger
0,27,38502,0,höger
0,75,67908,1,vänster
0,69,47438,1,höger
1,80,36223,1,vänster
0,20,60355,1,vänster
0,54,53882,1,höger
0,83,43687,1,höger
1,52,46028,1,vänster
0,51,35258,0,vänster
0,84,31350,0,höger
0,46,19006,0,höger
0,64,29060,0,höger
1,50,26353,1,vänster
0,70,22585,0,höger
0,56,37772,0,höger
0,19,10543,0,höger
0,28,41134,0,höger
1,74,49443,0,höger
0,50,34737,1,vänster
0,51,31375,0,höger
0,30,18448,0,vänster
0,84,47806,1,höger
0,28,50846,1,vänster
1,81,51268,0,vänster
0,21,29600,1,vänster
0,40,16646,0,vänster
0,81,32614,1,höger
0,88,24170,1,höger
0,36,15974,0,vänster
1,59,32051,0,höger
0,30,36044,1,vänster
0,44,32215,0,vänster
0,86,27195,0,vänster
0,71,34961,1,höger
0,49,39025,1,vänster
1,42,38025,0,vänster
0,75,32934,0,höger
0,74,59749,1,höger
0,85,53542,1,höger
0,77,34047,1,vänster
1,39,38386,0,vänster
0,52,25208,1,vänster
0,46,49686,1,höger
0,77,50156,1,höger
0,83,47369,0,höger
1,18,65265,1,vänster
0,77,30996,0,höger
0,70,44960,1,höger
0,34,51794,0,vänster
1,40,59496,0,höger
0,54,21081,0,höger
1,77,47472,1,vänster
0,82,86783,1,höger
1,73,32349,1,vänster
1,24,70871,1,vänster
0,37,25220,0,höger
0,71,18075,0,höger
0,71,51303,0,höger
0,24,66383,1,vänster
0,47,23417,0,höger
0,76,23915,1,höger
1,89,54571,1,vänster
0,28,43911,1,höger
0,29,46904,1,höger
0,44,34295,1,höger
0,64,38459,1,höger
1,24,24762,0,vänster
0,55,100675,1,höger
1,25,43012,1,vänster
0,71,15163,0,höger
0,76,22682,0,höger
0,42,48765,1,höger
0,78,66386,1,vänster
0,38,22833,0,höger
1,30,27245,0,vänster
1,83,31604,0,höger
0,82,45939,1,höger
0,84,29373,1,höger
0,72,30958,1,vänster
0,85,22301,0,höger
0,32,27019,0,höger
0,43,34140,0,höger
0,76,33499,1,höger
0,24,26584,1,vänster
0,80,34902,1,höger
1,43,41665,1,vänster
0,33,64823,1,vänster
0,83,32729,0,höger
1,53,25985,0,vänster
0,81,26735,0,höger
0,62,33469,1,vänster
0,78,27450,0,höger
0,48,32893,1,höger
0,65,30052,1,vänster
0,82,41550,0,höger
0,51,32940,1,vänster
1,46,30263,0,höger
0,18,82248,1,höger
0,55,50271,0,höger
0,59,67723,1,höger
0,19,36191,1,vänster
1,19,36892,0,vänster
0,49,45892,1,vänster
0,51,50664,1,höger
0,27,40398,0,höger
0,59,42494,0,höger
0,85,45746,1,höger
0,77,19804,0,höger
0,71,20204,0,höger
0,80,32632,0,höger
0,41,36960,0,höger
0,62,45837,0,höger
0,50,36553,1,höger
1,55,43608,1,vänster
1,57,67407,0,höger
0,40,15990,0,höger
0,37,43570,0,höger
0,85,59268,1,höger
1,77,45235,1,höger
1,46,37607,1,vänster
0,31,45800,0,höger
1,45,32604,1,vänster
0,71,55739,1,vänster
1,24,37301,0,vänster
0,77,44577,1,höger
0,33,85210,1,vänster
1,56,85160,1,höger
0,27,30675,1,vänster
1,84,43538,1,höger
0,80,25248,1,vänster
0,29,40035,1,vänster
0,86,37453,1,vänster
0,55,39465,1,vänster
0,41,74797,1,höger
1,47,27607,0,vänster
0,26,34448,0,höger
0,52,40754,0,höger
0,88,46087,1,höger
1,75,29936,1,vänster
0,77,86125,1,höger
1,22,36707,1,vänster
0,47,37179,0,vänster
0,86,53636,1,höger
0,72,18984,0,höger
0,25,25441,0,vänster
0,57,47536,1,höger
0,71,35905,0,höger
0,84,65019,1,höger
0,56,27886,0,höger
1,38,42215,1,vänster
0,70,44030,1,höger
0,87,49397,1,höger
0,48,38512,1,höger
0,24,19783,0,vänster
0,52,39932,1,vänster
0,18,78993,1,vänster
0,38,34553,0,höger
0,76,25472,0,vänster
0,40,45614,0,höger
0,31,44248,1,vänster
0,60,41400,0,höger
1,38,66416,1,vänster
0,65,28793,0,höger
1,75,57843,0,höger
1,62,29468,0,höger
0,59,32167,0,höger
0,36,60966,0,höger
1,58,22058,0,vänster
0,72,38231,0,höger
0,77,56862,1,höger
1,20,29893,0,höger
0,61,34363,0,höger
0,36,36619,0,höger
0,32,83632,1,vänster
1,47,34782,1,vänster
1,43,27098,0,vänster
0,82,39182,1,höger
0,34,29706,0,höger
0,32,31965,0,höger
0,71,25974,1,vänster
0,44,30929,1,vänster
0,58,31915,0,höger
0,49,59020,1,vänster
0,82,40669,1,höger
0,44,38771,0,höger
0,74,67065,1,höger
1,51,31689,0,vänster
0,46,46004,1,höger
0,20,34025,0,höger
0,43,32811,1,höger
1,67,32126,1,vänster
0,69,32374,1,vänster
0,87,31988,1,höger
0,28,24174,0,höger
0,64,55211,1,höger
0,56,27552,1,vänster
1,49,36194,0,höger
0,85,43438,0,höger
0,80,40263,0,höger
0,27,29893,1,vänster
0,54,28335,0,höger
0,72,34965,1,höger
0,60,27288,0,vänster
0,87,31376,1,höger
0,40,20151,0,höger
0,67,46280,0,höger
0,89,31149,1,vänster
0,57,52484,1,vänster
1,22,47375,1,vänster
0,89,26454,1,höger
0,79,35878,0,höger
0,88,27043,1,höger
0,57,21858,1,vänster
0,32,45070,1,vänster
0,20,62715,1,vänster
0,51,44637,1,vänster
0,74,45952,1,höger
1,68,37511,1,vänster
0,20,18796,0,vänster
0,25,19120,0,höger
0,59,52461,1,vänster
0,84,31361,1,höger
0,82,38277,0,höger
0,80,48427,1,höger
0,67,80570,1,höger
0,46,36319,0,höger
0,53,25642,0,vänster
0,38,25695,0,höger
0,57,23624,0,höger
0,45,31364,1,höger
0,63,38295,1,vänster
0,76,62751,1,höger
0,83,44709,0,höger
0,36,85924,1,höger
1,73,26444,0,vänster
0,35,44593,1,vänster
0,51,40560,0,höger
0,74,40979,1,vänster
0,57,51482,1,höger
0,77,32490,0,höger
0,50,26914,1,vänster
0,75,32638,0,höger
0,27,64042,1,vänster
0,36,30534,0,höger
0,63,19251,0,höger
0,79,47733,1,höger
0,46,34469,1,höger
0,65,32473,1,höger
0,49,26946,0,höger
1,34,19465,1,vänster
0,23,29666,0,höger
0,89,38099,0,höger
0,70,34798,0,höger
0,83,26984,0,höger
0,60,34084,0,höger
0,42,55791,1,vänster
1,67,18160,0,vänster
1,28,57249,0,vänster
0,43,46697,1,höger
0,32,21974,0,vänster
0,60,18768,0,höger
0,78,31530,0,höger
0,43,37089,1,vänster
0,82,37548,0,höger
1,52,22976,0,höger
0,46,23681,1,vänster
0,82,42236,0,höger
0,73,50579,1,höger
0,44,26216,0,höger
0,30,27893,1,vänster
0,83,43911,1,höger
0,37,38175,0,vänster
0,72,29498,0,höger
0,53,64180,1,höger
0,51,31693,0,höger
0,62,71851,1,höger
0,57,55276,0,höger
1,54,43827,0,höger
1,28,50356,1,vänster
0,67,26905,1,höger
0,58,46766,1,höger
0,33,66825,1,vänster
0,74,68313,0,höger
0,61,33696,1,vänster
0,55,22462,0,höger
1,33,23882,1,vänster
0,67,43447,0,höger
1,69,49897,1,vänster
0,33,46216,1,vänster
0,43,34670,0,höger
0,73,45346,0,höger
0,89,54378,1,höger
0,72,23822,0,höger
0,66,50617,0,höger
0,72,48941,0,höger
0,23,71179,1,vänster
0,53,34209,0,höger
0,58,36318,1,höger
1,24,43975,1,vänster
0,38,44490,0,höger
0,23,30446,0,vänster
0,58,56077,1,vänster
0,35,44070,1,vänster
1,23,45505,0,vänster
0,34,22343,0,höger
0,90,32221,0,höger
0,64,51155,1,höger
0,66,53874,1,vänster
0,71,41747,1,höger
0,58,24670,0,höger
1,26,25155,0,vänster
0,74,44225,0,höger
0,61,38459,1,höger
0,61,27343,0,höger
1,59,10328,0,vänster
1,44,41984,1,vänster
1,49,64762,1,vänster
0,48,74157,1,höger
0,52,35896,0,höger
0,48,35236,0,vänster
0,26,29583,0,höger
1,89,111485,1,vänster
0,61,31348,0,höger
0,51,37020,0,höger
0,29,57985,0,höger
1,43,34800,1,vänster
0,46,55010,1,höger
0,65,23199,0,höger
1,60,37719,0,vänster
1,31,42064,1,vänster
0,50,29142,0,höger
0,21,24493,1,vänster
0,39,24032,0,höger
0,74,43627,1,höger
0,20,36920,0,höger
1,90,79628,0,höger
0,74,35067,1,höger
0,28,41563,1,vänster
0,62,44481,1,höger
1,31,42664,0,vänster
0,55,39203,1,höger
0,33,25529,1,vänster
0,47,69618,0,höger
0,75,27310,0,höger
0,43,43787,0,höger
1,44,27182,1,vänster
0,26,24146,0,höger
0,34,47304,1,vänster
1,45,40722,1,vänster
0,19,53201,1,höger
0,47,38851,1,höger
0,57,20459,1,vänster
0,90,42272,1,höger
0,43,40976,1,vänster
0,71,25682,0,höger
0,39,59723,1,höger
0,87,52131,1,höger
0,28,30748,1,vänster
0,22,18492,0,vänster
0,31,31749,0,höger
0,37,76033,1,höger
0,73,81742,1,höger
0,47,59267,1,höger
0,28,39139,1,vänster
0,90,27361,0,höger
1,72,29885,1,höger
0,40,22776,0,höger
1,48,30639,1,vänster
1,52,76067,1,vänster
0,31,41950,1,höger
0,29,42063,0,höger
0,78,48720,1,höger
0,78,29106,0,höger
1,51,34368,1,vänster
0,47,21813,0,vänster
0,21,28645,1,vänster
1,64,50838,1,vänster
1,85,52671,1,vänster
0,28,34456,1,vänster
0,76,49477,1,höger
0,50,53555,0,höger
0,64,45471,0,höger
0,53,33918,0,höger
0,40,31085,0,höger
0,62,104763,1,höger
1,76,57911,1,vänster
0,55,40668,0,höger
0,63,24616,0,vänster
0,70,26269,0,höger
1,58,27055,1,vänster
0,34,38730,0,höger
0,81,27446,0,vänster
0,88,45639,0,höger
0,54,46254,0,höger
0,39,42452,0,höger
1,35,53523,1,vänster
0,58,24906,0,höger
0,49,16585,0,höger
1,90,56483,1,höger
0,30,45317,0,höger
1,18,28375,0,vänster
0,21,24948,0,vänster
0,46,47722,0,höger
0,77,49630,1,höger
0,18,32016,0,höger
0,80,18896,0,höger
0,21,30401,0,höger
0,49,45533,1,höger
0,64,48514,1,höger
0,53,38837,1,vänster
1,65,21224,0,vänster
1,48,46998,0,vänster
0,84,13491,0,höger
0,56,49919,1,vänster
0,79,73178,1,höger
0,28,50509,1,höger
0,38,54604,1,höger
0,44,24338,0,höger
0,68,26320,0,höger
0,30,46102,0,höger
0,28,32671,1,höger
0,69,30261,1,vänster
0,74,39762,1,höger
0,52,53960,1,höger
0,24,51261,1,höger
0,33,30676,0,höger
0,50,38677,0,vänster
0,73,42111,1,höger
1,56,31421,1,vänster
1,66,43590,1,vänster
0,82,36045,1,höger
0,34,34079,0,höger
0,47,28085,1,höger
0,45,34846,1,vänster
1,35,34766,0,vänster
1,37,32964,1,vänster
0,45,29262,0,höger
0,38,58342,1,vänster
0,75,31214,1,höger
1,43,24011,1,vänster
1,76,75090,1,höger
1,80,33519,1,vänster
0,58,24112,1,vänster
1,37,42314,0,vänster
0,63,23292,0,höger
0,69,20654,0,höger
0,18,55498,0,höger
0,36,73219,1,vänster
0,55,61268,1,vänster
0,41,53564,1,vänster
0,63,41087,1,höger
1,60,42643,1,vänster
0,34,87297,1,vänster
0,65,21286,0,höger
0,49,34475,0,höger
0,33,15541,0,vänster
0,43,37433,1,höger
0,27,43892,0,vänster
0,72,47226,1,höger
0,56,28813,1,vänster
0,26,34619,0,höger
0,67,40440,1,höger
0,32,42978,0,höger
0,86,39964,1,vänster
0,78,36309,1,vänster
1,67,37194,0,höger
0,82,56743,0,höger
0,59,24499,0,vänster
1,28,24658,0,vänster
0,47,26952,0,höger
0,71,26483,1,vänster
0,59,54898,1,höger
0,26,46873,0,höger
1,63,59784,1,vänster
1,75,23443,0,höger
0,57,20822,0,höger
0,83,51667,1,höger
0,59,44429,1,höger
0,30,31425,0,vänster
0,31,35268,1,vänster
0,72,34156,1,höger
0,87,53142,1,höger
1,70,61606,1,vänster
0,62,45178,1,höger
0,36,35745,0,höger
0,70,56073,1,höger
0,73,40305,1,vänster
1,18,30824,1,vänster
0,19,41386,0,höger
0,59,31255,1,vänster
0,42,26314,0,höger
0,26,47565,0,höger
0,18,24467,0,höger
0,63,28262,1,höger
0,61,32215,0,höger
0,38,43614,1,höger
0,89,31801,0,höger
0,29,48762,1,höger
0,73,20474,1,vänster
0,62,62461,1,höger
0,29,82711,1,höger
1,61,44227,0,vänster
0,53,43774,1,vänster
1,44,46558,1,höger
0,41,53901,1,höger
0,47,53935,1,höger
0,63,25326,0,höger
0,47,21941,0,höger
0,30,47031,1,höger
0,49,27957,0,höger
0,53,20170,0,höger
1,63,30222,0,vänster
0,38,70934,0,höger
0,38,29318,0,höger
0,65,48628,1,höger
0,72,47005,1,höger
0,63,42595,1,vänster
0,80,31568,1,höger
0,43,32444,1,vänster
0,87,16137,0,höger
0,31,42407,1,vänster
0,90,51811,1,höger
0,42,68114,0,höger
0,84,28877,1,vänster
0,25,35081,0,vänster
0,75,43573,1,höger
0,77,17380,0,höger
1,58,21751,1,vänster
1,37,37758,1,vänster
0,63,44024,0,höger
0,53,34969,0,höger
0,37,23327,0,höger
1,70,22734,0,höger
0,62,39806,1,höger
1,61,37610,1,vänster
0,30,51040,0,höger
0,78,61521,1,höger
0,62,50167,0,höger
0,33,41145,0,höger
0,28,21807,0,vänster
0,75,40670,1,höger
0,76,58236,1,höger
0,49,29860,1,vänster
0,36,46054,0,höger
0,86,62371,1,höger
0,22,45822,1,höger
0,84,30159,0,höger
0,48,52288,0,höger
0,57,56577,1,höger
1,56,44977,1,vänster
0,29,55964,1,höger
1,79,19740,0,vänster
1,69,34729,1,vänster
1,22,29943,1,vänster
1,79,38114,1,vänster
0,26,67435,1,höger
0,52,37139,1,vänster
0,69,60655,1,höger
0,89,23849,0,höger
1,50,75554,0,vänster
0,85,27001,1,vänster
0,77,45570,0,höger
1,65,30032,0,höger
0,78,29789,0,höger
0,82,33733,1,vänster
1,85,34498,0,vänster
1,74,20569,0,vänster
0,26,28036,1,vänster
0,47,50497,0,höger
1,59,24801,1,vänster
0,78,55746,0,höger
0,49,66472,1,höger
0,34,32179,1,vänster
0,52,47694,1,höger
0,48,66983,1,höger
1,74,27056,0,vänster
0,77,33910,0,höger
0,62,32489,1,vänster
0,68,34456,0,höger
0,66,71272,1,höger
0,50,32027,0,höger
0,83,34076,0,höger
0,79,48818,1,höger
0,84,44894,0,höger
0,48,44284,1,vänster
1,75,57153,1,vänster
0,50,48788,1,höger
1,24,39686,1,vänster
1,39,65626,0,höger
0,43,17184,0,höger
1,44,44835,1,vänster
0,26,30531,0,höger
0,30,84334,1,höger
0,86,15648,0,höger
1,71,45261,0,vänster
0,65,91248,1,höger
0,19,20059,0,vänster
0,77,33881,0,höger
0,49,36444,1,höger
1,36,19531,0,vänster
0,67,33068,1,höger
1,71,41496,1,vänster
1,50,21888,0,vänster
1,35,41085,1,vänster
0,67,39311,0,höger
0,52,58988,1,höger
1,37,44892,1,vänster
0,48,25720,0,höger
0,74,55296,1,höger
0,36,59801,1,vänster
0,86,37115,0,höger
0,62,23523,0,höger
0,78,26781,1,vänster
0,57,38711,0,höger
0,34,50640,1,höger
1,35,43178,0,vänster
0,78,30819,1,vänster
0,31,30909,1,vänster
0,64,39880,1,vänster
0,56,32382,0,höger
0,66,22804,1,vänster
0,67,48546,1,höger
0,38,38411,1,höger
1,38,38644,1,vänster
0,26,37028,1,vänster
1,84,20504,0,vänster
0,38,54158,1,vänster
0,47,15360,0,höger
0,31,45979,0,höger
0,86,39580,1,höger
1,88,42777,1,vänster
0,84,30575,0,höger
0,29,53032,0,höger
0,35,35602,0,vänster
0,78,68983,1,höger
1,24,40133,0,vänster
0,24,31185,0,höger
0,49,26461,0,höger
0,38,57876,0,höger
0,27,26594,0,vänster
0,25,24349,0,vänster
1,70,39723,0,vänster
0,19,40401,0,vänster
0,51,42407,1,vänster
0,35,28696,1,vänster
0,74,50937,0,höger
1,18,27243,1,vänster
0,62,22988,0,höger
1,75,28173,0,höger
0,45,62970,1,höger
0,88,16096,0,höger
0,19,43640,1,vänster
1,33,45684,1,vänster
0,45,28940,0,höger
0,27,45894,1,vänster
0,82,30320,1,vänster
1,29,49630,0,höger
0,34,36746,1,vänster
0,35,36622,1,vänster
0,90,51618,0,höger
0,48,32841,1,höger
0,44,17374,0,vänster
0,85,22425,0,höger
1,84,34484,1,vänster
0,69,43405,1,höger
0,68,43633,1,vänster
1,52,77878,0,vänster
1,36,45798,0,höger
0,80,34789,0,höger
1,50,39837,0,vänster
0,19,37559,0,höger
1,81,30034,0,höger
0,45,44736,1,vänster
0,26,27837,0,vänster
0,34,44647,1,vänster
0,26,31531,0,höger
0,59,32514,0,höger
1,70,37290,0,vänster
0,83,45697,0,höger
0,19,21706,1,höger
0,45,48745,1,höger
0,47,41961,1,vänster
0,39,61751,1,vänster
1,90,103854,1,höger
0,75,85229,1,höger
0,70,60153,1,höger
0,66,44520,0,höger
1,81,29638,1,vänster
1,58,49010,1,vänster
0,27,63348,0,höger
0,29,35381,1,vänster
0,88,31334,1,vänster
0,32,42926,1,vänster
0,23,53603,1,vänster
1,72,40955,1,vänster
1,38,38717,1,vänster
1,38,64559,1,vänster
0,24,23230,0,vänster
0,36,51025,0,höger
0,88,46324,0,höger
1,56,40621,1,vänster
1,32,32261,0,vänster
0,32,20823,0,höger
0,76,32733,0,höger
0,20,29829,1,vänster
1,75,28985,1,vänster
1,27,50344,0,vänster
0,42,46041,1,vänster
1,85,18744,0,vänster
0,57,35081,1,höger
0,89,44492,1,vänster
1,80,75828,1,vänster
0,20,39043,1,vänster
0,20,28195,0,vänster
0,88,53574,1,höger
0,43,51306,0,höger
0,49,39339,1,höger
0,44,51113,0,höger
0,58,56598,1,vänster
1,62,27358,0,vänster
0,53,23103,0,höger
0,18,52120,1,vänster
0,75,41413,0,höger
1,82,37155,0,vänster
0,73,48343,1,höger
0,32,57486,1,vänster
0,81,49923,1,höger
0,49,27724,1,höger
0,36,48467,1,höger
0,78,23207,1,vänster
0,46,22602,1,vänster
0,88,51127,0,höger
0,28,48404,1,vänster
0,56,65325,1,höger
0,19,27780,0,höger
1,43,41187,1,vänster
1,34,49529,1,vänster
0,47,23578,0,höger
0,51,45372,0,höger
0,27,45289,1,höger
0,27,31219,1,vänster
0,19,43861,1,höger
0,89,62069,1,höger
0,20,49949,0,höger
0,79,37523,1,vänster
1,24,31663,0,höger
0,86,72811,0,höger
1,30,30899,0,höger
0,51,33902,0,höger
1,44,37243,0,vänster
0,67,34905,0,höger
0,57,45876,1,höger
0,57,47176,1,höger
0,76,70265,1,höger
0,69,24905,0,höger
0,76,33289,0,höger
1,56,86212,1,vänster
0,23,64665,1,vänster
0,76,33183,1,höger
0,55,28192,0,höger
1,68,35236,0,höger
0,88,31156,0,höger
0,81,32035,1,höger
0,50,96015,1,vänster
0,39,54259,1,höger
0,76,24878,0,höger
1,52,42503,1,vänster
0,89,32010,1,vänster
0,38,21005,0,vänster
0,51,17408,0,vänster
0,85,28000,0,höger
1,20,18694,0,höger
0,40,29211,0,höger
0,77,32182,1,höger
0,79,33065,0,höger
1,32,32688,1,vänster
0,79,50166,1,höger
0,66,31601,1,höger
1,74,46605,0,höger
1,42,43013,1,vänster
0,51,42436,1,höger
0,90,27118,1,vänster
0,43,38168,1,vänster
0,69,42446,1,höger
1,34,67419,0,vänster
0,42,38999,1,vänster
0,24,22497,1,vänster
0,35,30664,0,vänster
0,22,35003,1,vänster
0,54,50474,1,höger
0,67,42833,0,höger
1,39,18521,0,vänster
0,62,47660,1,höger
0,52,37895,1,vänster
1,40,33416,1,vänster
0,70,58892,1,höger
0,64,44878,1,höger
0,59,31429,0,vänster
0,56,51955,1,höger
0,84,52385,1,höger
0,66,29554,0,höger
0,59,46272,0,höger
1,40,16723,0,vänster
0,86,31959,1,höger
1,36,65471,1,vänster
0,39,59204,0,höger
0,73,53629,0,höger
0,41,55668,1,höger
0,50,37830,0,höger
0,26,30727,1,vänster
0,80,49383,1,höger
0,46,37100,0,höger
0,20,27909,0,vänster
0,73,27592,0,höger
1,37,50898,0,höger
0,66,49768,0,höger
0,44,82716,1,höger
